"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Singkong Goreng","LsAc3GsdRriFivfXWxt6JQB_QHEYPGWACN7R5XGSFP6UETD5","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Pisang Keju","J1t89YslKvCCIWqE7LeLKQB_XQ5UD5DS4L3UEH7ZCQAS64HR","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Matcha Latte","J1t89YslKvCCIWqE7LeLKQB_IMEHMSIMCS5XTKPNNXVSITMF","1","","31900","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kopi Susu Vietnam Drip","fWqFpoY1QMNQUdaTA2kJLQB_43KFKZQ36VUMSZ27E7VRELHW","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Pisang Keju","fWqFpoY1QMNQUdaTA2kJLQB_XQ5UD5DS4L3UEH7ZCQAS64HR","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Matcha Latte","zIOb6vZZsC0F29DixYGkLQB_IMEHMSIMCS5XTKPNNXVSITMF","1","","31900","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Cafe Latte Caramel","zIOb6vZZsC0F29DixYGkLQB_FRA3JDMU4W64FR7RE22GIX7F","1","","33000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Red Coffee","BrAbj0B16LGNg4D2vseaLQB_77XRSXIQLU4HLM5TRM2OWKCE","1","","31900","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","9lcqdPN1PxdO2UhoH8RJKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Singkong Goreng","9lcqdPN1PxdO2UhoH8RJKQB_QHEYPGWACN7R5XGSFP6UETD5","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kopi Susu Singkawang","lpOT5OMXUTDazsJ3XpwBLQB_CBBAB001-19B2-4D33-AADE-12A946CFA5B4","1","","18700","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","7AIlHvL5LtrUTuhJXe9cLQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","7AIlHvL5LtrUTuhJXe9cLQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Ice Thai Tea Latte","JT2p9y14g0OUj3OPC2kfKQB_8B0596D1-1871-4C89-82A5-7D594B9B4EAC","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Cafe Latte","HiONhT1uVMwQZTPpy9BpKQB_FRA3JDMU4W64FR7RE22GIX7F","1","","27500","0","","PPn","10","","yes","Cash","1-10003","",""
